session_id,event_time,event_type,product_id,platform,device_type,ip_range,city,country,user_agent,hashed_email
A_sess_00617_205cd69b,2024-03-04T15:06:29Z,cart,prod_0279,A,tablet,10.220.52.0/16,Bangalore,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00287_277e1789,2024-03-01T23:55:30Z,view,prod_0352,A,desktop,10.100.143.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,bedd7a6ccc0af719bf058a085d8846eefabff6a8c1604108714b679290e179cc
A_sess_00846_b115ffc2,2024-03-03T16:54:33Z,view,prod_0320,A,mobile,100.64.157.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,41bad701866c8c19f01d153136d2a067f283fbb19a699cce064234d2ffb537a8
A_sess_01442_f7e1eade,2024-03-05T15:36:10Z,view,prod_0400,A,desktop,198.18.30.0/24,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,35df9daea3423d5c1f3d6c3051ed0c169260ba4956b23990ac777eeaa0251da1
A_sess_01661_4c9d1516,2024-03-06T05:45:38Z,view,prod_0263,A,tablet,100.64.39.0/24,Paris,FR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,c1d0c1d3457965b6fdd3abd3159ea91b1fc5ff742162481025632e97855dfd06
A_sess_00922_f8958054,2024-03-03T13:30:47Z,cart,prod_0283,A,desktop,172.16.135.0/24,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,6c482e92ac751f266d68b41d713a2fa7b9d629bd46e9c4fe0404c44be5cadff1
A_sess_00241_c396d82f,2024-03-08T03:37:15Z,view,prod_0297,A,mobile,10.192.120.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,c1c02c5a9fc94fbbb2105214cfee2f246974f16d2d90d75eaa180d9ab14c4e32
A_sess_00501_6142a615,2024-03-02T19:24:06Z,view,prod_0018,A,tablet,10.70.250.0/24,Singapore,SG,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
A_sess_01665_207d493d,2024-03-01T15:08:57Z,cart,prod_0251,A,desktop,10.0.83.0/24,Sao Paulo,BR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,e07ab99f9aca9fcf3f4220e60f3da534f3e320418aded2bce44274f993090fce
A_sess_00761_041147f3,2024-03-05T19:05:48Z,cart,prod_0345,A,mobile,10.137.124.0/16,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
A_sess_00553_ec268c10,2024-03-07T21:48:07Z,view,prod_0487,A,tablet,10.200.20.0/16,Manchester,GB,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
A_sess_01051_9b2ea37c,2024-03-01T12:10:04Z,view,prod_0357,A,desktop,198.18.167.0/24,Tokyo,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,85a959207607e20cc8d3c3ad2bab2a346a3ab90aa2d183560aad711338af3486
A_sess_00707_29e97a4e,2024-03-06T11:38:48Z,view,prod_0318,A,tablet,10.63.97.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_00902_c82654fc,2024-03-05T06:45:14Z,cart,prod_0459,A,mobile,198.18.32.0/24,Bangalore,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,8723f3c64c8fdd22c003d865bcefb383238cb7b947c5483c6892742149742643
A_sess_01445_84c5904c,2024-03-05T21:55:04Z,view,prod_0425,A,desktop,192.168.226.0/24,Toronto,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,83ce397f0ee0cabd61bd36ab67bdcdb579e824410f7bc6f63717afa343d6e0b6
A_sess_01240_981f50dc,2024-03-02T10:11:49Z,view,prod_0464,A,tablet,100.64.125.0/24,Singapore,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,cae007c0f11e488ce3c08b897d39e3e0cc7b8b919d68aa2cfe6a4aab407020d6
A_sess_00822_019a5283,2024-03-01T10:25:03Z,purchase,prod_0165,A,mobile,100.64.71.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,3a57d8c681410d3595fa76b388ade73827289dd87639a1655f8dbfff43344381
A_sess_00731_fa7efcaf,2024-03-05T19:54:14Z,purchase,prod_0214,A,desktop,10.76.109.0/24,Mexico City,MX,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_00801_109d00a8,2024-03-05T11:49:41Z,view,prod_0004,A,desktop,192.168.15.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,b051d5bc0cc72aa0a5d3ce6887278fee20d6bf754510cd1ada7f56ecea89a48f
A_sess_00349_44830455,2024-03-02T02:26:32Z,cart,prod_0054,A,mobile,10.205.174.0/24,Tokyo,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5afc80c1fea72b76d84b77baeb663a7b8bf4a944f97bbc9547a6829e3a9c6026
A_sess_01100_d79c4ecb,2024-03-07T23:28:42Z,purchase,prod_0442,A,desktop,198.18.159.0/24,Osaka,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,1faa58ee5403821fac85a99bd39d2d5d1ec5185498ce3e7f222c639d981546d7
A_sess_01186_e6655fa1,2024-03-04T10:22:02Z,purchase,prod_0041,A,desktop,172.16.0.0/24,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,a17f7c8e0486d5758cec1ec510df90455266f10d42652d0537dc519e83314889
A_sess_01250_842d356a,2024-03-05T04:13:24Z,purchase,prod_0204,A,tablet,172.16.192.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,152bc08f0153b9d99df9d3ad927d5b00519ecfa7e77be898666628e0f0940b48
A_sess_01258_37536154,2024-03-05T12:30:14Z,cart,prod_0320,A,mobile,10.0.169.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,7434796e116807651d5a1815f0ef59de46eedf166a733fb891513c01ecb6f81d
A_sess_01482_50393b43,2024-03-06T16:51:42Z,purchase,prod_0217,A,desktop,100.64.109.0/24,London,GB,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f4a1aeb1603af150e690d0416acecce7c95057648344ae352b2fd57abb57466d
A_sess_00297_47b256a8,2024-03-04T08:54:58Z,cart,prod_0469,A,tablet,10.166.148.0/16,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,dbfcc2fb76e331e35dcfc8e2f8da831850b12f33600fe0c41dbbf1e8485b3f0e
A_sess_00697_8dacf53a,2024-03-03T15:28:02Z,view,prod_0012,A,desktop,10.80.92.0/24,Los Angeles,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_01400_6d8b8596,2024-03-07T14:14:33Z,view,prod_0464,A,mobile,100.64.219.0/24,Mumbai,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,ffe8daf9e7fc954657ffea033c6d6233ddcfabba677d5df9d0db8e25d71860e7
A_sess_01191_f54f5c90,2024-03-07T02:29:18Z,cart,prod_0017,A,tablet,192.168.25.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,f4432e8f19489bc6fd4d2df68380db30afb74afb5c9a83dde2fd9317983e16cc
A_sess_00954_9911b870,2024-03-02T01:18:29Z,view,prod_0383,A,mobile,172.16.94.0/24,Toronto,CA,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,b4def13e8058c48986cc003bbbade884b4bce5b3458fad85b7a5eabbf62b2ee4
A_sess_00537_d150e31d,2024-03-01T18:59:48Z,view,prod_0314,A,tablet,10.149.12.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_01366_36b15fb5,2024-03-03T22:37:44Z,purchase,prod_0271,A,desktop,192.168.190.0/24,Manchester,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,8c294c137022546bacb7758e4204b3ad1d5bd7735195d63a39241f456aa02d47
A_sess_01601_f4162a04,2024-03-04T04:10:37Z,view,prod_0149,A,mobile,192.168.126.0/24,Amsterdam,NL,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,654cdfb10f1d55f4fbf951f34a7598fb2dd86a3aa1ac7aade61df968991b2a34
A_sess_00267_c3da0f87,2024-03-03T04:25:33Z,cart,prod_0124,A,desktop,10.56.133.0/24,Bangalore,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,835390aa970bfd5356e4dde32d8fa9e834bb9c9f8f9a00ec747ea1e066d5c6b7
A_sess_01700_c762570d,2024-03-03T15:20:48Z,cart,prod_0463,A,mobile,192.168.4.0/24,New York,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,a5e14be91f638223102f5332adae18657d15eddf0971726efacc4cf429bf742b
A_sess_00771_4b688bc4,2024-03-02T05:59:05Z,purchase,prod_0120,A,desktop,10.80.129.0/16,Berlin,DE,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00996_ec07e9b1,2024-03-01T17:53:59Z,view,prod_0465,A,tablet,172.16.185.0/24,Los Angeles,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,428ecbfa677fcdf0644de603ae7b4d80276889621cb0fe4cec8f79e69af15131
A_sess_01078_507ff186,2024-03-08T02:25:30Z,view,prod_0030,A,tablet,10.0.225.0/24,New York,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,ed15125b34ae7f56632a99edbade184ddfa8d32bcb7da3704994ef981e2dee10
A_sess_00059_38ce80a9,2024-03-07T08:14:42Z,view,prod_0469,A,desktop,10.47.29.0/16,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,705b73db26159cc882bf6f4ee24cdc57d11769c2d68068c56a840b2f30a85b3d
A_sess_01005_7fb5499c,2024-03-03T07:17:44Z,view,prod_0451,A,desktop,172.16.109.0/24,Berlin,DE,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,5cf28e2af55c0672c6f5ef4fdb0b65ca82ae048e70bb452b6628c268a093aae6
A_sess_01568_7303a503,2024-03-05T23:06:57Z,purchase,prod_0341,A,mobile,198.18.154.0/24,Singapore,SG,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,94058ea600a8e5ffa3a2d6ef1f75a1766a222dc85b95fd66d45d40e2cc115411
A_sess_01021_d3bab84a,2024-03-04T12:30:54Z,view,prod_0237,A,mobile,172.16.178.0/24,Toronto,CA,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,caf934347cccfcb493c3a8d59390000b69957e0d81abe51956c016676a340159
A_sess_00197_92dc92cb,2024-03-01T14:06:34Z,view,prod_0330,A,mobile,10.139.98.0/24,Toronto,CA,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5467eae6652262af7dbe80bac9759467fbc0f50e0672bc4d4c93b1b1c103bc81
A_sess_01459_118b6f2b,2024-03-08T08:50:32Z,view,prod_0476,A,tablet,192.168.66.0/24,Los Angeles,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,8b62907f61fcc39b454bb143bae4d2bce3d00314bebb4bd71ddc360385e2bfd1
A_sess_01142_a7c1bf67,2024-03-06T08:54:08Z,view,prod_0148,A,mobile,172.16.72.0/24,Sao Paulo,BR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f5f6f2a572f285515535a1c49188d5d0d710cf4e00f05781162083717e647fb3
A_sess_00585_4587d308,2024-03-03T15:12:23Z,view,prod_0373,A,mobile,10.147.36.0/24,Los Angeles,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_00365_07643a1b,2024-03-05T20:54:59Z,cart,prod_0052,A,mobile,10.62.182.0/24,New York,US,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,d3475145fe62a7521ed246f32e4ed53d49b7a0bdc3bb752d9ee5a67311b477d0
A_sess_01575_da54a218,2024-03-05T00:55:26Z,view,prod_0173,A,desktop,198.18.204.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,9a78e436c3229c0b669ce132e358fd3d512f718b80687474931a0aa2cc0039c7
A_sess_01039_b8b53203,2024-03-04T21:34:13Z,cart,prod_0118,A,mobile,192.168.176.0/24,Munich,DE,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2c662ec32ec58566f4d1056a9d8a24a52ab920896353be08f38f864ac04bf403
A_sess_01588_2983ae72,2024-03-06T16:49:50Z,view,prod_0075,A,tablet,100.64.233.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,dbebab5b529a148fc1b072bb2e1222465557f91b9c7f14cd0131f93ac3953812
A_sess_00035_4226d56e,2024-03-04T12:06:47Z,purchase,prod_0104,A,mobile,10.116.17.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,96031a061327effe02f5c29bb8bca8e5d9bbe90e2a55c444b97c1dbb4c6646fb
A_sess_01357_6bca0dcb,2024-03-01T14:26:39Z,purchase,prod_0466,A,mobile,10.0.218.0/24,Munich,DE,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5697c658ba5ef948656138e9278d0d69b19e292f57b97f0b6e1ec3da93b88dac
A_sess_01112_e88e8e08,2024-03-02T13:02:12Z,view,prod_0127,A,tablet,198.18.196.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f28557e30d8aa0494ad35dd4619c51d7ae243df8fe6049e1acdeceac185815bf
A_sess_01676_f9679664,2024-03-06T20:40:57Z,view,prod_0017,A,mobile,198.18.188.0/24,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,6077402a0799e7144f94be52d0a80d477148935ca290f44b5a68b67e1e034399
A_sess_00157_1d388d2c,2024-03-05T07:21:40Z,view,prod_0354,A,mobile,10.246.78.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,0abac745793eb14cc68d3f74fbc4de19e4fd149bf58464ada5cd82d72bd35cc5
A_sess_01235_1da0c5a5,2024-03-06T03:17:49Z,view,prod_0391,A,tablet,198.18.222.0/24,Toronto,CA,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,e7374e448790a665f6ee1df91c3d4eb8bd7cadb5fbd4b3b4acd53903a65a0634
A_sess_00870_f34324fa,2024-03-01T08:04:51Z,cart,prod_0063,A,tablet,10.0.59.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,8c8c07ac8a7f61d619bfa7f7fe0bda07046e327e6e9c75a8600c7cf840da9619
A_sess_00948_ca6cef26,2024-03-07T05:02:49Z,view,prod_0457,A,desktop,100.64.204.0/24,Los Angeles,US,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,993ebb6ecc2bed7f5920a34f922371b2abd7d47261500ef52edc82347b58f12a
A_sess_00281_fc2f0620,2024-03-08T08:53:26Z,cart,prod_0192,A,mobile,10.233.140.0/16,Houston,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,7f98427e2b3ea9779d53ce2da91de031032f9969bad914547c606bfeaa52b7c1
A_sess_01343_64c5d02a,2024-03-01T21:13:48Z,cart,prod_0337,A,tablet,100.64.54.0/24,Munich,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,23bab93f06f5748a7fa7009320f81de555261af3749366595cd488d7fffbdbcc
A_sess_01615_56c41593,2024-03-08T08:01:21Z,view,prod_0263,A,mobile,10.0.174.0/24,New York,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,bd113299e29601408bd5cfee13cdb2405ed8dd8a03bd56dd831fe9df3b137db3
A_sess_00071_dd7f5c0e,2024-03-04T15:38:57Z,purchase,prod_0421,A,desktop,10.137.35.0/16,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,b444ca01ce74450ff74d5e362dc0255d178ce41f0ea5b58ee6f9e1c1a223c4cc
A_sess_01314_112a92ad,2024-03-06T07:51:21Z,view,prod_0282,A,tablet,10.0.170.0/24,Los Angeles,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,43718912fd623444d4686560893abc6beab47489ba0d92a0c3b4ed8464546349
A_sess_00958_c1107652,2024-03-04T10:04:28Z,purchase,prod_0276,A,mobile,100.64.244.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,000480db2d85273b54608a3cb4ec7213c88e46c60e992104131a35df5cd83c4b
A_sess_00803_194a6e7a,2024-03-05T15:51:37Z,view,prod_0185,A,mobile,100.64.85.0/24,Osaka,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e8af778c2f6494342b5ebdc5d8d7d1b95ec6e72114abc563bf3a24cb629897fc
A_sess_01664_f3b1e054,2024-03-06T03:24:38Z,cart,prod_0399,A,mobile,192.168.117.0/24,Paris,FR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,90574a86f79bef2ee4b3bc4418e999603bc6d840ff8bd7a0aef428400fddda3f
A_sess_00810_ba7b570c,2024-03-05T05:50:26Z,cart,prod_0011,A,desktop,172.16.3.0/24,Mumbai,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,92815040242b8f83d28b01d01fce4611afebeff8aed0aca9a6bf6e28092b4c1c
A_sess_00241_c396d82f,2024-03-08T03:24:27Z,view,prod_0050,A,mobile,10.192.120.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,c1c02c5a9fc94fbbb2105214cfee2f246974f16d2d90d75eaa180d9ab14c4e32
A_sess_01324_0dc2ad2a,2024-03-08T06:02:53Z,cart,prod_0063,A,desktop,198.18.197.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,20fc9a7a43e4554d1cb11453b7edb25387498269f5abc589c6c71bd3e9dc526a
A_sess_01196_a7cd86f5,2024-03-03T18:18:05Z,cart,prod_0004,A,tablet,192.168.107.0/24,Houston,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,620dcd1d54ee182c7627e41565f9aa3c2ae8554371ec61b44b30a1985fa7d192
A_sess_00185_eee67459,2024-03-02T12:50:46Z,view,prod_0156,A,mobile,10.236.92.0/24,London,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,90beca4db5fb46e5b26b23bd2491bedabc2210fa2d1e2877a2e1af5afa8ce517
A_sess_01714_7ca8da6b,2024-03-02T06:44:48Z,view,prod_0067,A,tablet,192.168.34.0/24,Manchester,GB,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,bd70030c950d2a6a82b447b72a9fcaac1246e9666cb2a4dd81c5505297a59300
A_sess_00225_63a274a1,2024-03-07T07:34:51Z,view,prod_0154,A,desktop,10.93.112.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,c72c793cb3b68fcfdd8af0774aaea224b3ae91787331828f2eb14dd00e9d2d6e
A_sess_01165_9b0367b5,2024-03-08T03:17:52Z,view,prod_0043,A,mobile,100.64.4.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,5bd67d0453a0ebc90d0758b08097b5700631c65c7d433e9b8be2a0badba92a39
A_sess_01112_e88e8e08,2024-03-02T13:47:43Z,purchase,prod_0308,A,tablet,198.18.196.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f28557e30d8aa0494ad35dd4619c51d7ae243df8fe6049e1acdeceac185815bf
A_sess_00471_ef6165e4,2024-03-06T08:44:02Z,view,prod_0142,A,mobile,10.192.235.0/16,Sao Paulo,BR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01123_303eb573,2024-03-04T08:34:11Z,view,prod_0418,A,tablet,192.168.171.0/24,Singapore,SG,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,469c9658b2522f30e08ad0a80eaa1dbe8b5ecf1264d8525a79b477ae32cbbfc7
A_sess_00995_9c8bfee3,2024-03-05T11:47:43Z,cart,prod_0113,A,desktop,198.18.200.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,f49cb22c45a9cfe7638ea4462baec88ce5296ef751367316075db60906f2bafd
A_sess_00816_cc31fade,2024-03-02T12:16:36Z,view,prod_0103,A,mobile,172.16.239.0/24,Osaka,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,f5818420e2608c81f081b12f13dbd8e2e1fd4c4c9d2a9ad0c560e263c5b728b2
A_sess_00887_5c387b52,2024-03-06T18:42:42Z,purchase,prod_0091,A,tablet,198.18.245.0/24,London,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,8bc6b94ad10c73b89d0c83d1fd2e71b40492741e787e6f6f045558fdf3fa04ce
A_sess_00765_3dc52d49,2024-03-03T02:29:59Z,cart,prod_0381,A,tablet,10.22.126.0/16,New York,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_00679_8b4bb1e2,2024-03-04T08:09:41Z,view,prod_0101,A,desktop,10.51.83.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_00974_421b8c7a,2024-03-05T11:19:47Z,view,prod_0491,A,desktop,198.18.243.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f27256e76af6e0996b0ec4fba15da4b4266317f614cb41465914277eb6f9c78b
A_sess_00808_a150b956,2024-03-01T18:15:41Z,view,prod_0190,A,desktop,172.16.3.0/24,New York,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,a4927b25dba2f65fb56fac3a9ee3ce8ed13f39969791c8efd86e005d541a5783
A_sess_00231_da7ac011,2024-03-05T17:42:31Z,view,prod_0177,A,mobile,10.73.115.0/24,Mexico City,MX,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,fae7b91b0a8b075e59a93ae1c637951d9816e69f0a377da8850fa7c1662b8ab7
A_sess_01543_8273574e,2024-03-06T02:47:54Z,view,prod_0364,A,tablet,172.16.240.0/24,Munich,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,122ea43b28477d6a3f131c0ca6b12cdf435a828ba1df1e5618371916b1fdea6b
A_sess_01129_9022474e,2024-03-03T07:47:58Z,view,prod_0129,A,mobile,192.168.226.0/24,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,9eb50ff87d3d2c2c800b81bb5db5d6619c54184694d9b769a7507219c1a9e8af
A_sess_01306_6d31b8d9,2024-03-07T00:29:06Z,view,prod_0249,A,desktop,172.16.110.0/24,London,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,e83bf69eb08133a2e8d381de4dbb23f02f245788146eb250c958e738961fac45
A_sess_01593_ae953a63,2024-03-05T02:53:24Z,view,prod_0262,A,mobile,192.168.101.0/24,Bangalore,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f0b15e09c0187f2e06577354184f8a6bb76c9b470705c1d8bc1527559547d561
A_sess_01755_2bfa91bf,2024-03-08T02:15:07Z,view,prod_0050,A,desktop,10.0.166.0/24,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,53c136cd03f285be134842ce2a16b1d3ae377852aacf4141b0397bba4f430514
A_sess_00926_83407f19,2024-03-02T01:56:19Z,view,prod_0490,A,mobile,172.16.151.0/24,Los Angeles,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,ec9f3efb4cf2d768cead0ee5625278301f7328bc1c353077aa3437b96d851de4
A_sess_01539_0a344d8f,2024-03-06T04:30:12Z,view,prod_0433,A,mobile,10.0.46.0/24,Manchester,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,0e409bc164c73743f8065111049e07af2624adfdad2947c79fe499d8eaa8cfc0
A_sess_00159_04e10033,2024-03-02T20:43:38Z,cart,prod_0199,A,tablet,10.240.79.0/16,Munich,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,b9123aabfbeb1a6fae473aa9f609f417063586efc5572341d8a062dc8567b275
A_sess_00970_b890e8a1,2024-03-07T01:01:28Z,view,prod_0140,A,desktop,10.0.121.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,9e1a3eacaa502c29c7095aa6cc351b4159a56c03161625ef28e51a670d35b445
A_sess_01506_82cd9510,2024-03-06T20:14:41Z,cart,prod_0057,A,desktop,198.18.240.0/24,Sao Paulo,BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,65e6386eb0a80b062aadfddcc1eabcf954b9756f034c502865d6638303ea40bc
A_sess_00980_f1191d12,2024-03-04T09:00:40Z,view,prod_0308,A,tablet,172.16.220.0/24,Chicago,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,34a3e1d48c5080a6386a978d8a538e7f7439147b26151be34e45047f37fedd99
